total_sessions,engagement_score,total_playtime_mins,num_purchases,playtime_per_session,is_high_spender,total_spent_usd,max_level,account_type_encoded,country_Brazil,churned
-0.9088903395745539,-0.835798337959894,-0.6561927928229458,-0.9523852653582328,-0.7033138444917718,0,-0.6302975557639954,-0.3902144120647505,0,0,1
2.1504759956927537,1.9319519871796977,1.6558791736100382,0.7068225140115106,0.6595383392467148,1,2.9680559178133166,0.665370111104095,0,0,0
-0.736531672798931,-0.7905181690414549,-0.6368903396724487,-0.9523852653582328,-0.7477628654097214,0,-0.6302975557639954,-0.5661451659262248,0,0,1
2.0642966623049426,2.2206130640347466,2.7144980885826153,1.370505625759408,1.5104734091928842,1,1.5036509496597221,0.665370111104095,0,0,0
-0.4779936726354964,-0.8640984435339185,-0.48937402236604527,-0.28870215361033535,-0.3258738533071494,0,-0.4257830970569277,-1.445798935233596,0,1,1
-0.6934420061050252,-0.3886566698903076,-0.6350807346895896,-0.6205437094842841,-0.7703640624866448,0,-0.581205036361967,0.665370111104095,0,0,1
-0.5641730060233079,-0.19621595198694117,0.0707992534390068,2.366030293381254,2.211110518577512,0,0.04932465311608266,0.3135086033811465,1,0,0
-0.8658006728806481,-1.452740639473627,-0.638968034282398,-0.28870215361033535,-0.6038685773533085,0,-0.5552561332494662,-2.5013834584024415,0,0,1
-0.4779936726354964,-0.33771647985706355,-0.519534105413697,-0.28870215361033535,-0.4388798386917669,0,-0.5330740063952316,0.3135086033811465,0,0,0
0.08217199438527827,0.2679057794270596,0.06463319201593133,0.37498095813756194,0.4384232945108133,0,-0.06747557526461127,0.665370111104095,1,0,0
-0.4779936726354964,-0.2471561420201852,-0.5861543777456212,-0.6205437094842841,-0.6886230663917715,0,-0.4743665926402715,0.665370111104095,1,1,1
-0.7796213394928366,-0.8244782957302842,-0.5052583327711418,0.04313940226361329,0.21768493639286066,0,-0.5032452106203126,-0.742075919787699,1,0,1
-0.8658006728806481,-1.0338990769780652,-0.6678546916013711,-0.6205437094842841,-0.874329569040493,0,-0.6030591256441603,-1.0939374275106475,0,0,1
2.1935656623866597,2.3224934441012346,2.8064528306745666,1.370505625759408,1.4769483001954478,1,3.6454233397039624,0.665370111104095,1,0,0
1.978117328917131,1.2357693900586961,-0.24581459615456416,-0.9523852653582328,-0.7285518478943364,0,-0.6302975557639954,0.665370111104095,0,1,0
-0.6503523394111195,-0.47355698661238105,-0.6405765720449395,-0.6205437094842841,-0.8261136819430561,0,-0.595582131329704,0.3135086033811465,0,0,1
-0.7796213394928366,-0.5358172188752349,-0.6166495728271357,-0.9523852653582328,-0.564693169086641,0,-0.6302975557639954,0.3135086033811465,0,1,1
0.08217199438527827,0.42638637064159673,0.7309699601487176,2.366030293381254,1.7760374748467354,1,0.902655953305796,0.4894393572426207,1,0,0
-0.9519800062684597,-0.8584384224191136,-0.6513671795353215,-0.9523852653582328,-0.542845345245615,0,-0.6302975557639954,-0.3902144120647505,0,0,1
-0.6934420061050252,-0.6093974933676982,-0.4889718879254099,0.04313940226361329,0.05081276464157547,0,-0.42770607592751403,-0.21428365820327624,1,0,1
-0.736531672798931,-0.5131771344160153,-0.6269710234701099,-0.6205437094842841,-0.6859862600661305,0,-0.5454941875711365,0.3135086033811465,0,0,1
-0.8658006728806481,-0.564117324449259,-0.5533133984270671,0.04313940226361329,0.1984739188774756,0,-0.5379493234141889,0.3135086033811465,1,0,1
1.2025033284268276,1.3999100023880382,1.6401289080184867,1.370505625759408,1.349628223328779,1,1.8814295751534262,0.665370111104095,1,0,0
-0.9519800062684597,-1.5602810406549197,-0.6469437006883326,-0.6205437094842841,-0.4803153666661266,0,-0.5996203869579353,-2.6773142122639157,1,1,1
-0.9088903395745539,-0.564117324449259,-0.6529086948910904,-0.9523852653582328,-0.6663985559327967,0,-0.6302975557639954,0.4894393572426207,0,0,1
-0.6934420061050252,-0.6886377889749667,-0.564573162764857,-0.28870215361033535,-0.37408974040458626,0,-0.4847167436201921,-0.3902144120647505,0,0,1
-0.5210833393294022,-0.6150575144825031,-0.4638384853857001,0.04313940226361329,-0.1699255934763774,0,-0.3780781388791654,-0.5661451659262248,1,0,1
-1.0381593396562712,-1.5602810406549197,-0.6749590667192624,-0.6205437094842841,-0.6735556016738226,0,-0.6294755765604898,-2.5013834584024415,0,0,1
-0.5210833393294022,-0.32639643762745374,-0.5840096607288993,-0.6205437094842841,-0.652461151068694,0,-0.5956160662509495,0.4894393572426207,0,1,1
-0.6072626727172137,-0.7339179578934059,-0.5224830913116897,-0.28870215361033535,-0.2938554907815078,0,-0.6113392464280969,-0.742075919787699,0,0,1
-0.8227110061867424,-0.46223694438277124,-0.6382307878078999,-0.9523852653582328,-0.6652684960789507,0,-0.6302975557639954,0.665370111104095,0,0,1
-0.8658006728806481,-1.0791792458965042,-0.6386999446553078,-0.28870215361033535,-0.6012317710276674,0,-0.6098234866124582,-1.2698681813721218,0,0,1
1.0301446616512047,1.247089432288306,1.4787389525101635,1.370505625759408,1.3620588817210868,1,0.8716997640361603,0.665370111104095,1,0,0
-0.0040073390025332336,0.21130556827901067,0.5407603697281939,1.7023471816333566,1.5839272996928857,1,0.6255207631330547,0.13757784951967225,0,0,0
-0.8227110061867424,-0.46223694438277124,-0.6370243844859939,-0.9523852653582328,-0.6554746440122837,0,-0.6302975557639954,0.665370111104095,1,0,1
2.2366553290805653,2.30551338075682,2.6732122860107186,1.370505625759408,1.3481214768569842,1,3.2568571798009485,0.665370111104095,1,0,0
0.5130686613243357,0.811267806448329,1.0081746345600235,1.370505625759408,1.435889458839037,1,1.1753268160613326,0.665370111104095,1,0,0
2.0642966623049426,1.1848292000254521,-0.22228973137739577,-0.9523852653582328,-0.7202647422994645,0,-0.6302975557639954,0.3135086033811465,1,1,0
-0.6072626727172137,-0.33771647985706355,-0.2895132053702729,1.0386640698854592,0.7974056414159482,0,-0.3915314498796599,0.3135086033811465,0,0,0
1.5041309952841677,1.5017903824545256,1.4417425839717106,0.7068225140115106,0.8885638029595397,1,1.0901275404539414,0.665370111104095,0,0,0
-0.4779936726354964,-0.2980963320534293,-0.5699349553066618,-0.9523852653582328,-0.6275998342840782,0,-0.6302975557639954,0.4894393572426207,0,0,1
-0.9519800062684597,-0.9150386335671622,-0.6541150982129965,-0.9523852653582328,-0.5812673802763849,0,-0.6302975557639954,-0.5661451659262248,0,1,1
1.2886826618146392,1.971572134983332,3.3071772316723584,3.029713405129151,2.9362322581288076,1,2.1399985928579963,0.665370111104095,1,0,0
1.0301446616512047,0.6131670674301583,-0.3653825698368103,-0.9523852653582328,-0.7108475768507464,0,-0.6302975557639954,0.4894393572426207,0,0,0
1.3748619952024506,0.7659876375298899,-0.3255042378071374,-0.6205437094842841,-0.7221481753892081,0,-0.280390812253378,0.3135086033811465,0,0,0
-0.6072626727172137,-0.6490176411713324,-0.6033121138793964,-0.6205437094842841,-0.6724255418199764,0,-0.5689884647135359,-0.3902144120647505,0,0,1
1.9350276622232252,1.2131293055994765,-0.24460819283265808,-0.6205437094842841,-0.7229015486251055,0,-0.24747393864510545,0.665370111104095,0,0,0
-0.30563500585987347,-0.3094163742830391,-0.5728169187978819,-0.6205437094842841,-0.73043528098408,0,-0.533726310992509,0.13757784951967225,1,0,0
-0.7796213394928366,-0.8131582535006744,-0.646273476620607,-0.9523852653582328,-0.7730008688122859,0,-0.6302975557639954,-0.5661451659262248,0,0,1
2.322834662468377,2.628134584300699,3.722448064035137,1.7023471816333566,2.0246506426928934,1,2.6808458265774253,0.4894393572426207,0,1,0
0.7716066614877702,0.969748397662866,1.229147509689152,1.370505625759408,1.375619599967241,1,0.8469121893396216,0.4894393572426207,1,0,0
-0.4779936726354964,-0.12829569860928272,-0.03616850776999812,1.0386640698854592,1.3722294204057024,0,-0.1839402249796539,0.4894393572426207,1,0,0
1.7195793287536965,1.071628777729354,-0.3095529049952682,-0.9523852653582328,-0.7515297315892085,0,-0.6302975557639954,0.665370111104095,0,0,0
2.0642966623049426,1.2753895378623303,-0.27838748584602807,-0.6205437094842841,-0.7628303301276703,0,-0.16907672947406277,0.665370111104095,0,0,0
-0.8227110061867424,-0.5754373666788688,-0.654651277467177,-0.9523852653582328,-0.7971088123610044,0,-0.6302975557639954,0.3135086033811465,0,0,1
-0.8658006728806481,-0.7452380001230157,-0.6109526682514682,-0.28870215361033535,-0.34131800464304723,0,-0.5446910611016564,-0.21428365820327624,0,0,1
-0.6503523394111195,-0.728257936778601,-0.6011003744559019,-0.6205437094842841,-0.6245863413404883,0,-0.6244079616544741,-0.5661451659262248,0,0,1
-0.736531672798931,-0.41129675434952717,-0.6366222500453584,-0.6205437094842841,-0.7462561189379265,0,-0.5892363010567688,0.665370111104095,1,0,1
0.12526166107918402,0.25658573719744987,-0.04796445136196859,0.37498095813756194,0.16796230282362878,0,-0.1708262631916159,0.665370111104095,1,0,0
-0.6934420061050252,-0.4339368388087468,-0.6171857520813162,-0.6205437094842841,-0.6697887354943353,0,-0.5188401922060875,0.4894393572426207,1,0,1
0.16835132777308975,-0.026415318542794605,-0.5100169236519936,-0.6205437094842841,-0.7390990731969007,0,-0.5781508934498593,0.13757784951967225,1,1,0
-0.4779936726354964,-0.3037563531682342,-0.5933257752702851,-0.6205437094842841,-0.715367816266131,0,-0.47934371442296553,0.4894393572426207,0,0,1
-0.4779936726354964,-0.6829777678601618,-0.5970790300495483,-0.6205437094842841,-0.7293052211302339,0,-0.48132325149562794,-0.742075919787699,1,0,0
-0.6934420061050252,-0.5244971766456251,-0.5612220424262291,-0.28870215361033535,-0.35525540950715,0,-0.45564582775309237,0.13757784951967225,0,1,1
0.46997899463042997,0.7659876375298899,0.9487927821595359,1.7023471816333566,1.4132882617621134,1,0.9622117400918972,0.665370111104095,0,0,0
1.7195793287536965,1.9545920716389171,2.4878953312845917,1.370505625759408,1.6306364403185278,1,1.9436209741562727,0.665370111104095,0,0,0
0.46997899463042997,0.3075259272306939,-0.5023763692799218,-0.9523852653582328,-0.790705139855876,0,-0.6302975557639954,0.665370111104095,0,0,0
-0.8227110061867424,-0.4339368388087468,-0.5613560872397741,0.04313940226361329,-0.04787912926099041,0,-0.5210535031806643,0.665370111104095,1,0,1
2.2797449957744713,1.4225500868472571,-0.18562847487280576,-0.9523852653582328,-0.7164978761199772,0,-0.6302975557639954,0.665370111104095,0,0,0
0.08217199438527827,0.21130556827901067,-0.11981247142215234,0.37498095813756194,0.0681403490672167,0,-0.12269146267807554,0.665370111104095,0,1,0
0.16835132777308975,0.5112866873636701,0.8483261944074693,2.0341887375073053,1.8057957176646848,1,0.9031084189224045,0.4894393572426207,1,0,0
-0.6072626727172137,-0.3886566698903076,-0.6206709172334893,-0.9523852653582328,-0.753789851296901,0,-0.6302975557639954,0.4894393572426207,0,0,1
1.0301446616512047,1.241429411173501,1.459503521766439,1.370505625759408,1.3405877444980097,1,1.2717547800542262,0.665370111104095,0,0,0
-0.6072626727172137,-0.2980963320534293,-0.511625461414535,-0.28870215361033535,-0.24300279735842994,0,-0.551387552227463,0.665370111104095,0,0,1
-0.9950696729623654,-0.671657725630552,-0.6612194733308878,-0.9523852653582328,-0.5500023909866407,0,-0.6302975557639954,0.3135086033811465,0,0,1
-1.0381593396562712,-1.0791792458965042,-0.6769027165156667,-0.28870215361033535,-0.7281751612763877,0,-0.6065054054239954,-0.9180066736491732,0,0,1
0.5561583280182415,0.5452468140524995,0.09452518543649285,0.04313940226361329,0.05457963082106272,0,0.0268748174386881,0.665370111104095,0,0,0
-0.5210833393294022,-0.258476184249795,-0.5412493652080064,-0.28870215361033535,-0.48069205328407544,0,-0.4025716109249086,0.665370111104095,0,0,1
-0.6934420061050252,-0.6546776622861373,-0.6315955695374165,-0.6205437094842841,-0.7507763583533111,0,-0.5194057742268482,-0.21428365820327624,0,1,1
-0.9088903395745539,-0.7735381056970402,-0.6273061355039727,-0.28870215361033535,-0.3786099798199709,0,-0.6162522689151048,-0.21428365820327624,0,0,1
-0.5210833393294022,-0.5018570921864055,-0.6209390068605796,-0.9523852653582328,-0.8004989919225428,0,-0.6302975557639954,-0.038352904341802004,1,0,1
-0.8227110061867424,-1.2716199637998704,-0.6401074151975316,-0.9523852653582328,-0.6803359607968996,0,-0.6302975557639954,-1.9735911968180189,0,0,1
-0.21945567247206196,-0.09433557192045335,-0.5590773254095072,-0.6205437094842841,-0.726291728186644,0,-0.43226466701484517,0.665370111104095,0,0,0
-1.0381593396562712,-2.2621236588907263,-0.6773048509563021,-0.9523852653582328,-0.7394757598148494,0,-0.6302975557639954,-4.788483258601607,0,0,1
-1.0381593396562712,-1.9338424342320428,-0.6514342019420941,-0.28870215361033535,-0.012470587173810357,0,-0.6061886794923694,-3.7328987354327614,0,0,1
-0.8658006728806481,-0.47355698661238105,-0.6071994134722049,-0.28870215361033535,-0.3062861491738158,0,-0.5755265928735296,0.665370111104095,0,0,1
-1.0381593396562712,-1.29426004825909,-0.67777400780371,-0.6205437094842841,-0.7526597914430548,0,-0.6244230438416943,-1.6217296890950703,0,0,1
-0.6503523394111195,-0.3603565643162831,-0.6279093371649257,-0.6205437094842841,-0.7613235836558755,0,-0.5219622049606866,0.665370111104095,0,0,1
-0.9088903395745539,-0.5584573033344541,-0.6195315363183558,-0.28870215361033535,-0.2912186844558668,0,-0.5906502561086706,0.4894393572426207,0,1,1
-0.9950696729623654,-1.4301005550144075,-0.6689270501097321,-0.9523852653582328,-0.6942733656610024,0,-0.6302975557639954,-2.149521950679493,1,1,1
-0.8227110061867424,-0.620717535597308,-0.6314615247238714,-0.9523852653582328,-0.6110256230943343,0,-0.6302975557639954,0.13757784951967225,0,1,1
-1.0381593396562712,-1.452740639473627,-0.6754952459734429,-0.9523852653582328,-0.6886230663917715,0,-0.6302975557639954,-2.149521950679493,0,0,1
2.1504759956927537,1.3433097912399892,-0.22034608158099156,-0.6205437094842841,-0.7277984746584389,0,-0.44202661269317484,0.665370111104095,0,0,0
-0.5210833393294022,-0.28111626870901457,-0.4334773351177307,0.04313940226361329,-0.04787912926099041,0,-0.38198442536921934,0.4894393572426207,1,0,1
-0.9519800062684597,-0.5188371555308202,-0.5933257752702851,0.04313940226361329,0.27305786923132314,0,-0.5705268478100051,0.665370111104095,1,0,1
0.8146963281816759,0.8791880598259877,0.6880756198142796,0.7068225140115106,0.645600934382612,1,0.74847829444643,0.665370111104095,0,0,0
1.5903103286719793,0.9584283554332562,-0.2696745729655953,-0.9523852653582328,-0.700300351548182,0,-0.6302975557639954,0.4894393572426207,1,0,0
-0.8658006728806481,-0.6490176411713324,-0.6418499977736181,-0.6205437094842841,-0.6309900138456166,0,-0.6196646137736943,0.13757784951967225,0,0,1
0.9439653282633932,0.7659876375298899,0.44398001434861795,0.37498095813756194,0.2519634186261945,1,0.7994937927190447,0.3135086033811465,0,0,0
-0.5641730060233079,-0.2980963320534293,-0.5803904507631811,-0.6205437094842841,-0.6042452639712571,0,-0.594318998150005,0.665370111104095,0,1,1
-0.9519800062684597,-0.5980774511380884,-0.6738867082109016,-0.9523852653582328,-0.859262104322544,0,-0.6302975557639954,0.4894393572426207,0,0,1
-0.7796213394928366,-1.0055989714040405,-0.5637688938835863,-0.28870215361033535,-0.19328016378919832,0,-0.5404077199310954,-1.2698681813721218,0,0,1
1.7195793287536965,1.7791314170799655,1.9333519376484345,1.370505625759408,1.1586481080287754,1,2.7683300535486897,0.665370111104095,0,0,0
1.461041328590262,1.1112489255329885,0.4399586699422644,0.04313940226361329,-0.016990826589195013,1,0.6576458219122623,0.4894393572426207,0,0,0
-0.9519800062684597,-0.9150386335671622,-0.662090764618931,-0.9523852653582328,-0.693519992425105,0,-0.6302975557639954,-0.5661451659262248,0,0,1
1.5041309952841677,0.9584283554332562,-0.2921941016411753,-0.9523852653582328,-0.7089641437610027,0,-0.6302975557639954,0.665370111104095,0,0,0
-0.9950696729623654,-1.0452191192076747,-0.6472788127221955,-0.28870215361033535,-0.28858187813022573,0,-0.5877997227240367,-0.9180066736491732,0,1,1
-0.7796213394928366,-0.926358675796772,-0.6628280110934293,-0.6205437094842841,-0.8893970337584419,0,-0.5979915107381444,-0.9180066736491732,0,0,1
0.42688932793652423,0.18866548381979112,-0.4663853368430574,-0.9523852653582328,-0.7266684148045928,0,-0.6302975557639954,0.3135086033811465,1,0,0
-0.5641730060233079,-0.3546965432014782,-0.6029770018455336,-0.9523852653582328,-0.7018070980199769,0,-0.6302975557639954,0.4894393572426207,0,0,1
1.5472206619780735,0.9810684398924758,-0.29299837052244604,-0.9523852653582328,-0.715367816266131,0,-0.6302975557639954,0.665370111104095,0,0,0
-0.6072626727172137,-0.6546776622861373,-0.6064621669977067,-0.9523852653582328,-0.6871163199199767,0,-0.6302975557639954,-0.3902144120647505,0,0,1
-0.6503523394111195,-0.982958886944821,-0.560015639104323,-0.28870215361033535,-0.41439520852509976,0,-0.46132427124152975,-1.445798935233596,0,0,0
-0.736531672798931,-1.0565391614372845,-0.6316625919441891,-0.9523852653582328,-0.715367816266131,0,-0.6302975557639954,-1.445798935233596,0,0,1
-0.09018667239034472,0.16036537824576694,0.016511103953233623,1.0386640698854592,0.5781740297697904,1,0.2810586892089602,0.665370111104095,1,0,0
-0.6503523394111195,-0.46223694438277124,-0.6179229985558143,-0.9523852653582328,-0.7104708902327976,0,-0.6302975557639954,0.3135086033811465,0,0,1
0.2114409944669955,0.16036537824576694,-0.5045881087034163,-0.6205437094842841,-0.7398524464327981,0,-0.34988576041764724,0.665370111104095,1,1,0
-0.5210833393294022,-0.44525688103835653,-0.6157112591323199,-0.6205437094842841,-0.7794045413174142,0,-0.4919938989539798,0.13757784951967225,1,0,1
0.16835132777308975,-0.020755297427989712,-0.4905134032811788,-0.6205437094842841,-0.7025604712558743,0,-0.31922744434561245,0.13757784951967225,0,1,0
-0.4779936726354964,-0.2471561420201852,-0.5827362350002206,-0.6205437094842841,-0.6758157213815149,0,-0.5017973206471652,0.665370111104095,0,0,1
1.8488483288354136,1.694231100357892,1.4352414105147724,1.0386640698854592,0.6557714730672275,1,2.2690116223403165,0.665370111104095,0,0,0
-0.9519800062684597,-0.8074982323858696,-0.6626939662798841,-0.9523852653582328,-0.7018070980199769,0,-0.6302975557639954,-0.21428365820327624,1,0,1
0.9008756615694874,1.29802962232155,2.030601449875418,2.0341887375073053,2.177585409580076,1,2.746370388955954,0.4894393572426207,1,0,0
-0.736531672798931,-0.9489987602559916,-0.6332041072999579,-0.9523852653582328,-0.7247849817148492,0,-0.6302975557639954,-1.0939374275106475,0,0,1
-0.4349040059415907,-0.33771647985706355,-0.5979503213375916,-0.6205437094842841,-0.7541665379148497,0,-0.4511211715870068,0.3135086033811465,1,0,0
-1.0381593396562712,-1.8829022441987988,-0.6598790251954366,-0.28870215361033535,-0.24978315648150703,0,-0.6033381461077355,-3.556967981571287,0,0,1
0.5992479947121472,0.4037462861823771,-0.429321945897832,-0.9523852653582328,-0.7093408303789515,0,-0.6302975557639954,0.665370111104095,0,0,0
-0.5210833393294022,-0.2867762898238195,-0.6184591778099948,-0.6205437094842841,-0.790705139855876,0,-0.485870530942544,0.665370111104095,0,0,1
-0.4779936726354964,-0.47355698661238105,-0.6035131810997141,-0.9523852653582328,-0.7534131646789521,0,-0.6302975557639954,-0.038352904341802004,0,0,1
1.6333999953658849,1.02068858769611,-0.3112954875713548,-0.6205437094842841,-0.742865939376388,0,-0.2094442035691562,0.665370111104095,1,0,0
-0.9519800062684597,-0.9093786124523573,-0.6452681405190186,-0.28870215361033535,-0.4569607963533057,0,-0.5788522151556025,-0.5661451659262248,0,0,1
-0.6072626727172137,-1.248979879340651,-0.4529808554885455,0.04313940226361329,0.03197843374413922,0,-0.3304033450758438,-2.5013834584024415,0,0,0
-0.9088903395745539,-0.6603376834009422,-0.610684578624378,-0.28870215361033535,-0.19177341731740338,0,-0.5513234529317769,0.13757784951967225,0,0,1
-0.5210833393294022,-0.33771647985706355,-0.1074803485760014,1.370505625759408,1.2607301814928797,0,0.0676608222291444,-0.038352904341802004,0,0,0
-0.9088903395745539,-0.728257936778601,-0.6539810533994513,-0.9523852653582328,-0.678452527707156,0,-0.6302975557639954,-0.038352904341802004,1,1,1
-0.736531672798931,-0.5980774511380884,-0.5523750847322512,-0.28870215361033535,-0.22002491366355775,0,-0.4704980116182683,-0.038352904341802004,0,0,1
-0.9088903395745539,-0.5131771344160153,-0.6525065604504551,-0.9523852653582328,-0.6618783165174121,0,-0.6302975557639954,0.665370111104095,0,0,1
-0.6934420061050252,-0.5188371555308202,-0.5492920540207135,0.04313940226361329,-0.2882051915122769,0,-0.4241994673987976,0.13757784951967225,0,0,0
-0.9950696729623654,-0.5527972822196493,-0.6180570433693595,0.04313940226361329,0.2587437777492716,0,-0.5515346035528608,0.665370111104095,1,0,1
-0.7796213394928366,-1.0735192247816994,-0.611890981946284,-0.28870215361033535,-0.5315447467071533,0,-0.5954577032851365,-1.445798935233596,0,0,1
-0.8658006728806481,-0.6999578312045766,-0.6401074151975316,-0.9523852653582328,-0.6144158026558728,0,-0.6302975557639954,-0.038352904341802004,0,1,1
-0.6503523394111195,-0.41129675434952717,0.06744813310037882,2.366030293381254,2.791584596836498,0,0.11054702159002545,-0.21428365820327624,1,0,0
-0.6934420061050252,-0.5244971766456251,0.11784898299334355,2.0341887375073053,3.4613334035493306,0,0.03829580371124908,-0.5661451659262248,1,0,0
0.34070999454871276,0.6527872152337926,0.9772102826311011,1.370505625759408,1.6799823872698105,1,0.5533600383776,0.4894393572426207,1,0,0
2.1935656623866597,2.1300527261978686,2.1992968477219503,1.0386640698854592,1.0335881508697988,1,1.8482676160028242,0.665370111104095,1,0,0
-0.8227110061867424,-0.5075171133012104,-0.6173868193016339,-0.28870215361033535,-0.4980196377097168,0,-0.5784864721155105,0.4894393572426207,0,0,1
-0.30563500585987347,-0.2414961209053803,0.6672986737147861,2.366030293381254,2.9381156912185515,1,0.624842064708142,-0.9180066736491732,1,0,0
-0.6503523394111195,-0.3603565643162831,-0.6244241720127526,-0.9523852653582328,-0.7436193126122854,0,-0.6302975557639954,0.665370111104095,0,0,1
